X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-79.6113205,43.710689499999987,172328,GO-2017631447,2017-04-10T02:00:00.000Z,2017-04-10T11:45:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,10,100,Monday    ,11,2017,April,10,100,Monday    ,2,Auto Theft,D23,1,West Humber-Clairville (1),43.7106895,-79.6113205,159352
-79.2810745,43.765804299999985,172528,GO-2018500813,2017-12-23T00:00:00.000Z,2018-03-19T17:08:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,March,19,78,Monday    ,17,2017,December,23,357,Saturday  ,0,Auto Theft,D41,126,Dorset Park (126),43.7658043,-79.2810745,159353
-79.5642166,43.6768417,172630,GO-20151119641,2015-07-02T08:00:00.000Z,2015-07-03T12:14:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,July,3,184,Friday    ,12,2015,July,2,183,Thursday  ,8,Auto Theft,D23,7,Willowridge-Martingrove-Richview (7),43.6768417,-79.5642166,159354
-79.506050099999982,43.7361488,171929,GO-20161073929,2016-06-19T23:59:00.000Z,2016-06-20T06:39:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,June,20,172,Monday    ,6,2016,June,19,171,Sunday    ,23,Auto Theft,D31,25,Glenfield-Jane Heights (25),43.7361488,-79.5060501,159355
-79.5153503,43.6177559,172430,GO-2017885270,2017-05-18T18:00:00.000Z,2017-05-19T18:09:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,19,139,Friday    ,18,2017,May,18,138,Thursday  ,18,Auto Theft,D22,17,Mimico (includes Humber Bay Shores) (17),43.6177559,-79.5153503,159356
-79.299827599999986,43.6700745,172329,GO-2017557598,2017-03-29T19:30:00.000Z,2017-03-29T23:39:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,March,29,88,Wednesday ,23,2017,March,29,88,Wednesday ,19,Auto Theft,D55,63,The Beaches (63),43.6700745,-79.2998276,159357
-79.4441757,43.6672173,172729,GO-2018642511,2018-04-10T13:08:00.000Z,2018-04-10T15:30:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,10,100,Tuesday   ,15,2018,April,10,100,Tuesday   ,13,Auto Theft,D11,93,Dovercourt-Wallace Emerson-Junction (93),43.6672173,-79.4441757,159358
-79.3996735,43.6480675,172529,GO-2018537344,2018-03-25T04:19:00.000Z,2018-03-25T04:19:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,March,25,84,Sunday    ,4,2018,March,25,84,Sunday    ,4,Auto Theft,D14,78,Kensington-Chinatown (78),43.6480675,-79.3996735,159359
-79.291465800000012,43.726997399999988,172131,GO-2017622379,2017-04-08T17:30:00.000Z,2017-04-08T22:57:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,8,98,Saturday  ,22,2017,April,8,98,Saturday  ,17,Auto Theft,D41,119,Wexford/Maryvale (119),43.7269974,-79.2914658,159360
-79.375877399999979,43.7987556,172631,GO-20151132072,2015-07-05T04:30:00.000Z,2015-07-05T10:52:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,July,5,186,Sunday    ,10,2015,July,5,186,Sunday    ,4,Auto Theft,D33,49,Bayview Woods-Steeles (49),43.7987556,-79.3758774,159361
-79.48188020000002,43.709774,171930,GO-20161128472,2016-06-27T20:00:00.000Z,2016-06-28T07:10:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2016,June,28,180,Tuesday   ,7,2016,June,27,179,Monday    ,20,Auto Theft,D12,29,Maple Leaf (29),43.709774,-79.4818802,159362
-79.409072900000012,43.7244644,172431,GO-2017975467,2017-06-02T00:30:00.000Z,2017-06-02T10:15:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,June,2,153,Friday    ,10,2017,June,2,153,Friday    ,0,Auto Theft,D32,105,Lawrence Park North (105),43.7244644,-79.4090729,159363
-79.2384949,43.8103981,172330,GO-2017639083,2017-03-27T13:00:00.000Z,2017-04-11T13:55:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,11,101,Tuesday   ,13,2017,March,27,86,Monday    ,13,Auto Theft,D42,132,Malvern (132),43.8103981,-79.2384949,159364
-79.545372,43.6474991,172730,GO-2018959410,2018-05-27T22:15:00.000Z,2018-05-28T07:07:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,28,148,Monday    ,7,2018,May,27,147,Sunday    ,22,Auto Theft,D22,14,Islington-City Centre West (14),43.6474991,-79.545372,159365
-79.3996735,43.6480675,172530,GO-2018537344,2018-03-25T04:19:00.000Z,2018-03-25T04:19:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,March,25,84,Sunday    ,4,2018,March,25,84,Sunday    ,4,Auto Theft,D14,78,Kensington-Chinatown (78),43.6480675,-79.3996735,159366
-79.2299805,43.8348961,172132,GO-2017618546,2017-04-08T10:00:00.000Z,2017-04-08T10:56:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,April,8,98,Saturday  ,10,2017,April,8,98,Saturday  ,10,Auto Theft,D42,131,Rouge (131),43.8348961,-79.2299805,159367
-79.5157776,43.620197299999987,172432,GO-2017999798,2017-06-05T20:30:00.000Z,2017-06-05T22:52:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,June,5,156,Monday    ,22,2017,June,5,156,Monday    ,20,Auto Theft,D22,14,Islington-City Centre West (14),43.6201973,-79.5157776,159368
-79.4694519,43.7008629,172632,GO-2018333432,2018-02-21T13:00:00.000Z,2018-02-21T23:49:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,21,52,Wednesday ,23,2018,February,21,52,Wednesday ,13,Auto Theft,D12,30,Brookhaven-Amesbury (30),43.7008629,-79.4694519,159369
-79.2497711,43.7087784,172731,GO-20151138911,2015-07-06T12:20:00.000Z,2015-07-06T12:27:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,July,6,187,Monday    ,12,2015,July,6,187,Monday    ,12,Auto Theft,D41,122,Birchcliffe-Cliffside (122),43.7087784,-79.2497711,159370
-79.600692699999982,43.6864471,172133,GO-2017627410,2017-04-01T16:00:00.000Z,2017-04-09T19:01:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,9,99,Sunday    ,19,2017,April,1,91,Saturday  ,16,Auto Theft,D23,1,West Humber-Clairville (1),43.6864471,-79.6006927,159371
-79.3015976,43.6876793,172134,GO-2017546237,2017-03-26T11:00:00.000Z,2017-03-28T09:32:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,March,28,87,Tuesday   ,9,2017,March,26,85,Sunday    ,11,Auto Theft,D55,62,East End-Danforth (62),43.6876793,-79.3015976,159372
-79.5351334,43.7317772,172135,GO-2017643138,2017-04-11T21:00:00.000Z,2017-04-12T06:31:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2017,April,12,102,Wednesday ,6,2017,April,11,101,Tuesday   ,21,Auto Theft,D31,23,Pelmo Park-Humberlea (23),43.7317772,-79.5351334,159373
-79.2437439,43.7376328,172136,GO-2017605527,2017-04-05T19:00:00.000Z,2017-04-06T10:53:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,6,96,Thursday  ,10,2017,April,5,95,Wednesday ,19,Auto Theft,D43,138,Eglinton East (138),43.7376328,-79.2437439,159374
-79.2139359,43.7622566,172137,GO-2017632301,2017-04-09T17:00:00.000Z,2017-04-10T14:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,April,10,100,Monday    ,14,2017,April,9,99,Sunday    ,17,Auto Theft,D43,137,Woburn (137),43.7622566,-79.2139359,159375
-79.4678574,43.6819611,172138,GO-2017645469,2017-04-04T13:00:00.000Z,2017-04-12T13:25:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,April,12,102,Wednesday ,13,2017,April,4,94,Tuesday   ,13,Auto Theft,D12,110,Keelesdale-Eglinton West (110),43.6819611,-79.4678574,159376
-79.4678574,43.6819611,172139,GO-2017645469,2017-04-04T13:00:00.000Z,2017-04-12T13:25:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,April,12,102,Wednesday ,13,2017,April,4,94,Tuesday   ,13,Auto Theft,D12,110,Keelesdale-Eglinton West (110),43.6819611,-79.4678574,159377
-79.5423813,43.752094299999989,172140,GO-201834112,2018-01-06T16:45:00.000Z,2018-01-06T16:49:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2018,January,6,6,Saturday  ,16,2018,January,6,6,Saturday  ,16,Auto Theft,D31,21,Humber Summit (21),43.7520943,-79.5423813,159378
-79.4524231,43.7795982,172141,GO-20171015859,2017-06-07T23:00:00.000Z,2017-06-08T09:31:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,8,159,Thursday  ,9,2017,June,7,158,Wednesday ,23,Auto Theft,D32,35,Westminster-Branson (35),43.7795982,-79.4524231,159379
-79.4524231,43.7795982,172142,GO-20171015859,2017-06-07T23:00:00.000Z,2017-06-08T09:31:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,8,159,Thursday  ,9,2017,June,7,158,Wednesday ,23,Auto Theft,D32,35,Westminster-Branson (35),43.7795982,-79.4524231,159380
-79.4524231,43.7795982,172143,GO-20171015859,2017-06-07T23:00:00.000Z,2017-06-08T09:31:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,8,159,Thursday  ,9,2017,June,7,158,Wednesday ,23,Auto Theft,D32,35,Westminster-Branson (35),43.7795982,-79.4524231,159381
-79.4153748,43.7663345,172144,GO-20171027367,2017-06-09T11:00:00.000Z,2017-06-09T21:17:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,9,160,Friday    ,21,2017,June,9,160,Friday    ,11,Auto Theft,D32,37,Willowdale West (37),43.7663345,-79.4153748,159382
-79.3846893,43.7878265,172145,GO-20171049796,2017-06-12T20:30:00.000Z,2017-06-13T08:18:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,June,13,164,Tuesday   ,8,2017,June,12,163,Monday    ,20,Auto Theft,D33,49,Bayview Woods-Steeles (49),43.7878265,-79.3846893,159383
-79.4678574,43.6819611,172146,GO-20171049061,2017-06-13T05:22:00.000Z,2017-06-13T05:27:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,13,164,Tuesday   ,5,2017,June,13,164,Tuesday   ,5,Auto Theft,D12,110,Keelesdale-Eglinton West (110),43.6819611,-79.4678574,159384
-79.3892441,43.759922,172147,GO-2017951145,2017-05-29T00:01:00.000Z,2017-05-29T21:31:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,29,149,Monday    ,21,2017,May,29,149,Monday    ,0,Auto Theft,D32,40,St.Andrew-Windfields (40),43.759922,-79.3892441,159385
-79.4515991,43.762188,172148,GO-20171065399,2017-06-14T20:00:00.000Z,2017-06-15T11:02:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,June,15,166,Thursday  ,11,2017,June,14,165,Wednesday ,20,Auto Theft,D32,34,Bathurst Manor (34),43.762188,-79.4515991,159386
-79.4934006,43.71838,172149,GO-20171070891,2017-06-15T23:30:00.000Z,2017-06-16T07:26:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,16,167,Friday    ,7,2017,June,15,166,Thursday  ,23,Auto Theft,D12,28,Rustic (28),43.71838,-79.4934006,159387
-79.4511032,43.6711006,172150,GO-20171088829,2017-06-12T20:00:00.000Z,2017-06-18T19:24:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,18,169,Sunday    ,19,2017,June,12,163,Monday    ,20,Auto Theft,D13,92,Corso Italia-Davenport (92),43.6711006,-79.4511032,159388
-79.4236755,43.7266808,172151,GO-20171079512,2017-06-16T01:00:00.000Z,2017-06-17T11:04:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,June,17,168,Saturday  ,11,2017,June,16,167,Friday    ,1,Auto Theft,D32,39,Bedford Park-Nortown (39),43.7266808,-79.4236755,159389
-79.464798,43.7046547,172152,GO-20171091241,2017-06-17T19:00:00.000Z,2017-06-19T07:20:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,June,19,170,Monday    ,7,2017,June,17,168,Saturday  ,19,Auto Theft,D13,31,Yorkdale-Glen Park (31),43.7046547,-79.464798,159390
-79.4259644,43.6778679,172153,GO-20171079295,2017-06-16T17:00:00.000Z,2017-06-17T10:03:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,17,168,Saturday  ,10,2017,June,16,167,Friday    ,17,Auto Theft,D13,94,Wychwood (94),43.6778679,-79.4259644,159391
-79.2384949,43.8103981,172331,GO-2017639083,2017-03-27T13:00:00.000Z,2017-04-11T13:55:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,11,101,Tuesday   ,13,2017,March,27,86,Monday    ,13,Auto Theft,D42,132,Malvern (132),43.8103981,-79.2384949,159392
-79.4317169,43.6671829,171931,GO-20161126136,2016-06-24T09:30:00.000Z,2016-06-27T19:52:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,June,27,179,Monday    ,19,2016,June,24,176,Friday    ,9,Auto Theft,D14,93,Dovercourt-Wallace Emerson-Junction (93),43.6671829,-79.4317169,159393
-79.5596924,43.7133217,172154,GO-20171096893,2017-06-19T22:35:00.000Z,2017-06-19T22:35:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,19,170,Monday    ,22,2017,June,19,170,Monday    ,22,Auto Theft,D23,4,Rexdale-Kipling (4),43.7133217,-79.5596924,159394
-79.4725037,43.772213,172155,GO-20171093888,2017-06-16T00:00:00.000Z,2017-06-19T14:07:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,19,170,Monday    ,14,2017,June,16,167,Friday    ,0,Auto Theft,D32,27,York University Heights (27),43.772213,-79.4725037,159395
-79.2588348,43.7896233,172156,GO-20171096104,2017-05-26T19:00:00.000Z,2017-06-19T20:12:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,June,19,170,Monday    ,20,2017,May,26,146,Friday    ,19,Auto Theft,D42,128,Agincourt South-Malvern West (128),43.7896233,-79.2588348,159396
-79.5667038,43.7117043,172157,GO-20171110512,2017-06-21T08:00:00.000Z,2017-06-21T20:28:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,21,172,Wednesday ,20,2017,June,21,172,Wednesday ,8,Auto Theft,D23,4,Rexdale-Kipling (4),43.7117043,-79.5667038,159397
-79.4953156,43.6161232,172158,GO-20171101346,2017-06-18T19:30:00.000Z,2017-06-20T15:02:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,20,171,Tuesday   ,15,2017,June,18,169,Sunday    ,19,Auto Theft,D22,17,Mimico (includes Humber Bay Shores) (17),43.6161232,-79.4953156,159398
-79.476486200000011,43.7627029,172159,GO-20171114366,2017-06-21T18:15:00.000Z,2017-06-22T12:05:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,22,173,Thursday  ,12,2017,June,21,172,Wednesday ,18,Auto Theft,D32,27,York University Heights (27),43.7627029,-79.4764862,159399
-79.442749,43.6548805,172160,GO-20171117161,2017-06-22T18:50:00.000Z,2017-06-22T18:54:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,June,22,173,Thursday  ,18,2017,June,22,173,Thursday  ,18,Auto Theft,D11,83,Dufferin Grove (83),43.6548805,-79.442749,159400
-79.338768,43.7628937,172161,GO-20171142202,2017-06-26T18:53:00.000Z,2017-06-26T19:52:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,26,177,Monday    ,19,2017,June,26,177,Monday    ,18,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7628937,-79.338768,159401
-79.3547592,43.7684097,172162,GO-20171160820,2017-06-28T22:00:00.000Z,2017-06-29T06:42:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,June,29,180,Thursday  ,6,2017,June,28,179,Wednesday ,22,Auto Theft,D33,53,Henry Farm (53),43.7684097,-79.3547592,159402
-79.417511,43.659935,172163,GO-20171184303,2017-07-02T17:30:00.000Z,2017-07-02T20:20:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,July,2,183,Sunday    ,20,2017,July,2,183,Sunday    ,17,Auto Theft,D14,80,Palmerston-Little Italy (80),43.659935,-79.417511,159403
-79.592773399999984,43.7113647,172164,GO-2015515833,2015-03-28T00:20:00.000Z,2015-03-28T08:02:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,March,28,87,Saturday  ,8,2015,March,28,87,Saturday  ,0,Auto Theft,D23,1,West Humber-Clairville (1),43.7113647,-79.5927734,159404
-79.6113205,43.710689499999987,172165,GO-2015531018,2015-03-30T19:45:00.000Z,2015-03-30T21:07:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,March,30,89,Monday    ,21,2015,March,30,89,Monday    ,19,Auto Theft,D23,1,West Humber-Clairville (1),43.7106895,-79.6113205,159405
-79.609069800000015,43.753685,172166,GO-2015534897,2015-02-15T00:00:00.000Z,2015-03-31T13:38:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,March,31,90,Tuesday   ,13,2015,February,15,46,Sunday    ,0,Auto Theft,D23,1,West Humber-Clairville (1),43.753685,-79.6090698,159406
-79.2890244,43.6928711,172167,GO-2016793237,2016-05-07T09:00:00.000Z,2016-05-09T04:10:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2016,May,9,130,Monday    ,4,2016,May,7,128,Saturday  ,9,Auto Theft,D41,121,Oakridge (121),43.6928711,-79.2890244,159407
-79.4645309,43.7634163,172168,GO-2016789417,2016-05-07T20:00:00.000Z,2016-05-08T09:57:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,May,8,129,Sunday    ,9,2016,May,7,128,Saturday  ,20,Auto Theft,D32,34,Bathurst Manor (34),43.7634163,-79.4645309,159408
-79.5147705,43.7672119,172169,GO-2016784949,2016-05-05T18:00:00.000Z,2016-05-07T15:09:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,May,7,128,Saturday  ,15,2016,May,5,126,Thursday  ,18,Auto Theft,D31,24,Black Creek (24),43.7672119,-79.5147705,159409
-79.586158800000021,43.6981239,172170,GO-2016811134,2016-05-11T13:00:00.000Z,2016-05-11T17:29:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2016,May,11,132,Wednesday ,17,2016,May,11,132,Wednesday ,13,Auto Theft,D23,1,West Humber-Clairville (1),43.6981239,-79.5861588,159410
-79.488922100000011,43.7430916,172171,GO-2016817032,2016-05-12T13:00:00.000Z,2016-05-12T14:56:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,May,12,133,Thursday  ,14,2016,May,12,133,Thursday  ,13,Auto Theft,D31,26,Downsview-Roding-CFB (26),43.7430916,-79.4889221,159411
-79.2788544,43.7597885,172172,GO-2016831553,2016-05-12T18:00:00.000Z,2016-05-14T20:15:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,May,14,135,Saturday  ,20,2016,May,12,133,Thursday  ,18,Auto Theft,D41,126,Dorset Park (126),43.7597885,-79.2788544,159412
-79.440094,43.7405014,172173,GO-2016814004,2016-05-11T21:15:00.000Z,2016-05-12T06:25:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2016,May,12,133,Thursday  ,6,2016,May,11,132,Wednesday ,21,Auto Theft,D32,33,Clanton Park (33),43.7405014,-79.440094,159413
-79.1817551,43.774318699999988,172174,GO-2016840872,2016-05-15T00:01:00.000Z,2016-05-15T11:26:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2016,May,15,136,Sunday    ,11,2016,May,15,136,Sunday    ,0,Auto Theft,D43,136,West Hill (136),43.7743187,-79.1817551,159414
-79.543136600000011,43.6364326,172175,GO-2016846017,2016-05-16T20:10:00.000Z,2016-05-17T07:24:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,May,17,138,Tuesday   ,7,2016,May,16,137,Monday    ,20,Auto Theft,D22,14,Islington-City Centre West (14),43.6364326,-79.5431366,159415
-79.5676193,43.649650599999987,172176,GO-2016859537,2016-05-19T01:00:00.000Z,2016-05-19T05:54:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,May,19,140,Thursday  ,5,2016,May,19,140,Thursday  ,1,Auto Theft,D22,13,Etobicoke West Mall (13),43.6496506,-79.5676193,159416
-79.4202728,43.654911,172177,GO-2016879033,2016-05-22T00:00:00.000Z,2016-05-22T01:23:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,May,22,143,Sunday    ,1,2016,May,22,143,Sunday    ,0,Auto Theft,D14,80,Palmerston-Little Italy (80),43.654911,-79.4202728,159417
-79.2481842,43.7111244,172178,GO-2016871649,2016-05-20T07:05:00.000Z,2016-05-20T22:01:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2016,May,20,141,Friday    ,22,2016,May,20,141,Friday    ,7,Auto Theft,D41,123,Cliffcrest (123),43.7111244,-79.2481842,159418
-79.5641251,43.7208252,172179,GO-2016873416,2016-05-20T21:00:00.000Z,2016-05-21T06:13:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,May,21,142,Saturday  ,6,2016,May,20,141,Friday    ,21,Auto Theft,D23,4,Rexdale-Kipling (4),43.7208252,-79.5641251,159419
-79.4502792,43.695694,172180,GO-2016897549,2016-05-25T00:52:00.000Z,2016-05-25T00:52:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,May,25,146,Wednesday ,0,2016,May,25,146,Wednesday ,0,Auto Theft,D13,108,Briar Hill-Belgravia (108),43.695694,-79.4502792,159420
-79.3900375,43.7870674,172181,GO-2016899082,2016-05-24T20:00:00.000Z,2016-05-25T08:09:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,May,25,146,Wednesday ,8,2016,May,24,145,Tuesday   ,20,Auto Theft,D33,49,Bayview Woods-Steeles (49),43.7870674,-79.3900375,159421
-79.2509384,43.796402,172182,GO-2016900383,2016-05-24T18:00:00.000Z,2016-05-25T11:52:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,May,25,146,Wednesday ,11,2016,May,24,145,Tuesday   ,18,Auto Theft,D42,128,Agincourt South-Malvern West (128),43.796402,-79.2509384,159422
-79.3413315,43.6621323,172183,GO-2016921233,2016-05-27T20:45:00.000Z,2016-05-28T11:30:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,May,28,149,Saturday  ,11,2016,May,27,148,Friday    ,20,Auto Theft,D55,70,South Riverdale (70),43.6621323,-79.3413315,159423
-79.2115555,43.805542,172184,GO-2017686082,2017-04-15T23:00:00.000Z,2017-04-16T11:09:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,April,16,106,Sunday    ,11,2017,April,15,105,Saturday  ,23,Auto Theft,D42,132,Malvern (132),43.805542,-79.2115555,159424
-79.219726599999987,43.7451057,172185,GO-2017684631,2017-04-18T17:00:00.000Z,2017-04-19T06:45:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,April,19,109,Wednesday ,6,2017,April,18,108,Tuesday   ,17,Auto Theft,D43,139,Scarborough Village (139),43.7451057,-79.2197266,159425
-79.5202026,43.6001854,172186,GO-2017561332,2017-03-30T11:30:00.000Z,2017-03-30T14:31:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,March,30,89,Thursday  ,14,2017,March,30,89,Thursday  ,11,Auto Theft,D22,18,New Toronto (18),43.6001854,-79.5202026,159426
-79.529747,43.6565857,172187,GO-201842522,2018-01-07T20:00:00.000Z,2018-01-08T07:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,January,8,8,Monday    ,7,2018,January,7,7,Sunday    ,20,Auto Theft,D22,10,Princess-Rosethorn (10),43.6565857,-79.529747,159427
-79.3485413,43.7718773,172188,GO-201843397,2018-01-07T20:00:00.000Z,2018-01-08T09:21:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2018,January,8,8,Monday    ,9,2018,January,7,7,Sunday    ,20,Auto Theft,D33,53,Henry Farm (53),43.7718773,-79.3485413,159428
-79.321373,43.693157199999987,172189,GO-201819407,2018-01-03T21:15:00.000Z,2018-01-04T08:59:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,January,4,4,Thursday  ,8,2018,January,3,3,Wednesday ,21,Auto Theft,D54,59,Danforth East York (59),43.6931572,-79.321373,159429
-79.29216,43.6856804,172190,GO-201827221,2017-12-24T12:00:00.000Z,2018-01-05T13:48:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,January,5,5,Friday    ,13,2017,December,24,358,Sunday    ,12,Auto Theft,D55,62,East End-Danforth (62),43.6856804,-79.29216,159430
-79.4889755,43.7800522,172191,GO-20173272181,2017-12-24T15:00:00.000Z,2017-12-27T10:57:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,December,27,361,Wednesday ,10,2017,December,24,358,Sunday    ,15,Auto Theft,D31,27,York University Heights (27),43.7800522,-79.4889755,159431
-79.569107099999982,43.7590561,172192,GO-201842378,2018-01-08T05:30:00.000Z,2018-01-08T05:35:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,January,8,8,Monday    ,5,2018,January,8,8,Monday    ,5,Auto Theft,D31,21,Humber Summit (21),43.7590561,-79.5691071,159432
-79.3047485,43.6844482,172193,GO-201849038,2018-01-08T18:00:00.000Z,2018-01-09T04:59:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,January,9,9,Tuesday   ,4,2018,January,8,8,Monday    ,18,Auto Theft,D55,62,East End-Danforth (62),43.6844482,-79.3047485,159433
-79.530983,43.6781693,172194,GO-201856728,2018-01-09T20:30:00.000Z,2018-01-10T09:18:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2018,January,10,10,Wednesday ,9,2018,January,9,9,Tuesday   ,20,Auto Theft,D22,9,Edenbridge-Humber Valley (9),43.6781693,-79.530983,159434
-79.222122200000015,43.7342186,172195,GO-201850402,2018-01-08T04:43:00.000Z,2018-01-09T10:34:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,January,9,9,Tuesday   ,10,2018,January,8,8,Monday    ,4,Auto Theft,D43,139,Scarborough Village (139),43.7342186,-79.2221222,159435
-79.508613600000018,43.7300453,172196,GO-201836358,2018-01-06T00:30:00.000Z,2018-01-06T18:30:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,January,6,6,Saturday  ,18,2018,January,6,6,Saturday  ,0,Auto Theft,D31,26,Downsview-Roding-CFB (26),43.7300453,-79.5086136,159436
-79.3797531,43.6628265,172197,GO-20173277782,2017-12-27T22:00:00.000Z,2017-12-28T10:18:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,December,28,362,Thursday  ,10,2017,December,27,361,Wednesday ,22,Auto Theft,D51,75,Church-Yonge Corridor (75),43.6628265,-79.3797531,159437
-79.5636368,43.7238503,172198,GO-201882898,2018-01-14T08:09:00.000Z,2018-01-14T08:10:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,January,14,14,Sunday    ,8,2018,January,14,14,Sunday    ,8,Auto Theft,D23,4,Rexdale-Kipling (4),43.7238503,-79.5636368,159438
-79.2357254,43.7405968,172199,GO-201881501,2018-01-13T20:30:00.000Z,2018-01-13T23:55:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,January,13,13,Saturday  ,23,2018,January,13,13,Saturday  ,20,Auto Theft,D43,138,Eglinton East (138),43.7405968,-79.2357254,159439
